instrument_id,timestamp,open,high,low,close,volume
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.4,2067.4,2067.4,0.6044
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.948,89.948,6.31
TIA-USD-PERP.HYPERLIQUID,1771149540000,0.35504,0.35504,0.35504,0.35504,42.4
VVV-USD-PERP.HYPERLIQUID,1771149540000,3.9241,3.93,3.9241,3.93,1706.29
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.7,310.62,310.62,18.0
ASTER-USD-PERP.HYPERLIQUID,1771149540000,0.7354,0.7354,0.7354,0.7354,16.0
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.5,0.6298
NEAR-USD-PERP.HYPERLIQUID,1771149540000,1.0784,1.0784,1.0784,1.0784,17.8
SUI-USD-PERP.HYPERLIQUID,1771149540000,1.0225,1.0225,1.0225,1.0225,218.6
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.5,0.6354
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.127,31.127,31.127,0.74
KAITO-USD-PERP.HYPERLIQUID,1771149540000,0.32655,0.32655,0.32655,0.32655,58.0
SPX-USD-PERP.HYPERLIQUID,1771149540000,0.33205,0.33205,0.33205,0.33205,777.8
SUI-USD-PERP.HYPERLIQUID,1771149540000,1.0225,1.0225,1.0225,1.0225,437.8
VVV-USD-PERP.HYPERLIQUID,1771149540000,3.9241,3.93,3.9241,3.93,1748.99
CC-USD-PERP.HYPERLIQUID,1771149540000,0.16041,0.16041,0.16041,0.16041,226.0
LDO-USD-PERP.HYPERLIQUID,1771149540000,0.35591,0.35591,0.35591,0.35591,1978.6
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70390.0,70390.0,70390.0,0.01678
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.5,1.6354
MEGA-USD-PERP.HYPERLIQUID,1771149540000,0.13665,0.13665,0.13665,0.13665,146.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.7,310.62,310.62,21.75
APE-USD-PERP.HYPERLIQUID,1771149540000,0.13577,0.13577,0.13577,0.13577,79.9
BNB-USD-PERP.HYPERLIQUID,1771149540000,630.15,630.15,630.15,630.15,0.101
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.944,89.944,15.13
BNB-USD-PERP.HYPERLIQUID,1771149540000,630.15,630.15,630.15,630.15,0.203
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70391.0,70390.0,70391.0,0.01775
HYPER-USD-PERP.HYPERLIQUID,1771149540000,0.10557,0.10557,0.10557,0.10557,174.0
LIT-USD-PERP.HYPERLIQUID,1771149540000,1.712,1.712,1.712,1.712,11.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.7,310.62,310.65,21.8
IO-USD-PERP.HYPERLIQUID,1771149540000,0.11018,0.11018,0.11018,0.11018,167.8
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.944,89.944,28.46
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.7,310.61,310.61,30.76
BLUR-USD-PERP.HYPERLIQUID,1771149540000,0.022224,0.022224,0.022224,0.022224,1.0
BNB-USD-PERP.HYPERLIQUID,1771149540000,630.15,630.15,630.15,630.15,0.683
ETC-USD-PERP.HYPERLIQUID,1771149540000,9.0424,9.0424,9.0424,9.0424,33.53
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.5,1.6439
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.281,0.281,0.281,485.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.7,310.61,310.62,33.76
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70391.0,70390.0,70391.0,0.01876
ETC-USD-PERP.HYPERLIQUID,1771149540000,9.0424,9.0424,9.0423,9.0423,49.64
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.7,310.61,310.62,33.92
AVAX-USD-PERP.HYPERLIQUID,1771149540000,9.5864,9.5864,9.5864,9.5864,35.0
UMA-USD-PERP.HYPERLIQUID,1771149540000,0.51871,0.51871,0.51871,0.51871,29.8
FARTCOIN-USD-PERP.HYPERLIQUID,1771149540000,0.21173,0.21173,0.21173,0.21173,339.1
PUMP-USD-PERP.HYPERLIQUID,1771149540000,0.002305,0.002305,0.002305,0.002305,25146.0
REZ-USD-PERP.HYPERLIQUID,1771149540000,0.003089,0.003089,0.003089,0.003089,5886.0
APT-USD-PERP.HYPERLIQUID,1771149540000,0.9727,0.9727,0.9727,0.9727,39.78
MOVE-USD-PERP.HYPERLIQUID,1771149540000,0.025342,0.025342,0.025342,0.025342,1411.0
XRP-USD-PERP.HYPERLIQUID,1771149540000,1.5904,1.5906,1.5904,1.5906,138.0
AVAX-USD-PERP.HYPERLIQUID,1771149540000,9.5864,9.5865,9.5864,9.5865,47.9
RESOLV-USD-PERP.HYPERLIQUID,1771149540000,0.062076,0.062077,0.062076,0.062077,476.0
SYRUP-USD-PERP.HYPERLIQUID,1771149540000,0.27575,0.27575,0.27575,0.27575,55.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.7,310.53,310.53,38.61
ARK-USD-PERP.HYPERLIQUID,1771149540000,0.20127,0.20127,0.20127,0.20127,215.0
KAITO-USD-PERP.HYPERLIQUID,1771149540000,0.32655,0.32655,0.32655,0.32655,115.0
PEOPLE-USD-PERP.HYPERLIQUID,1771149540000,0.007309,0.007309,0.007309,0.007309,2465.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.8,178.7
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70391.0,70390.0,70390.0,0.02476
JUP-USD-PERP.HYPERLIQUID,1771149540000,0.16708,0.16708,0.16708,0.16708,7979.0
STBL-USD-PERP.HYPERLIQUID,1771149540000,0.039577,0.039577,0.039577,0.039577,722.0
TON-USD-PERP.HYPERLIQUID,1771149540000,1.4812,1.4812,1.4812,1.4812,18.2
WLFI-USD-PERP.HYPERLIQUID,1771149540000,0.10701,0.10701,0.107,0.10701,11989.0
0G-USD-PERP.HYPERLIQUID,1771149540000,0.68766,0.68787,0.68766,0.68787,1428.0
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.4,1.6498
LIT-USD-PERP.HYPERLIQUID,1771149540000,1.712,1.712,1.7112,1.7112,570.0
POLYX-USD-PERP.HYPERLIQUID,1771149540000,0.046541,0.046541,0.046541,0.046541,11.0
XRP-USD-PERP.HYPERLIQUID,1771149540000,1.5904,1.5906,1.5904,1.5906,163.0
AERO-USD-PERP.HYPERLIQUID,1771149540000,0.33063,0.33063,0.33063,0.33063,334.0
WLFI-USD-PERP.HYPERLIQUID,1771149540000,0.10701,0.10701,0.10694,0.10694,49390.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.63,179.38
ENA-USD-PERP.HYPERLIQUID,1771149540000,0.12731,0.12731,0.12731,0.12731,976.0
ENS-USD-PERP.HYPERLIQUID,1771149540000,6.9205,6.9205,6.9205,6.9205,2.66
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,1.11
ICP-USD-PERP.HYPERLIQUID,1771149540000,2.5109,2.5109,2.5109,2.5109,14.6
kPEPE-USD-PERP.HYPERLIQUID,1771149540000,0.004801,0.004801,0.004801,0.004801,39666.0
SAGA-USD-PERP.HYPERLIQUID,1771149540000,0.03356,0.03356,0.03356,0.03356,452.6
SYRUP-USD-PERP.HYPERLIQUID,1771149540000,0.27575,0.27575,0.27575,0.27575,189.0
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.28106,0.281,0.28106,29936.0
WLFI-USD-PERP.HYPERLIQUID,1771149540000,0.10701,0.10701,0.10694,0.10694,52116.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.56,181.15
AIXBT-USD-PERP.HYPERLIQUID,1771149540000,0.022122,0.022122,0.022122,0.022122,711.0
CC-USD-PERP.HYPERLIQUID,1771149540000,0.16041,0.16044,0.16041,0.16044,458.0
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.944,89.945,28.66
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.28112,0.281,0.28106,39059.0
WLFI-USD-PERP.HYPERLIQUID,1771149540000,0.10701,0.10701,0.10694,0.10694,61989.0
AVAX-USD-PERP.HYPERLIQUID,1771149540000,9.5864,9.5865,9.5864,9.5864,55.1
INIT-USD-PERP.HYPERLIQUID,1771149540000,0.070956,0.070956,0.070956,0.070956,281.0
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70391.0,70390.0,70390.0,0.02591
ETHFI-USD-PERP.HYPERLIQUID,1771149540000,0.49634,0.49634,0.49634,0.49634,32.6
HYPER-USD-PERP.HYPERLIQUID,1771149540000,0.10557,0.10557,0.10542,0.10542,353.0
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.28112,0.281,0.28108,44832.0
WCT-USD-PERP.HYPERLIQUID,1771149540000,0.065184,0.065184,0.065184,0.065184,235.0
INJ-USD-PERP.HYPERLIQUID,1771149540000,3.244,3.244,3.244,3.244,9.2
PROVE-USD-PERP.HYPERLIQUID,1771149540000,0.33651,0.33651,0.33651,0.33651,57.0
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.28112,0.281,0.28108,50830.0
kBONK-USD-PERP.HYPERLIQUID,1771149540000,0.006965,0.006965,0.006965,0.006965,51441.0
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70391.0,70390.0,70390.0,0.02918
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.57,197.65
AIXBT-USD-PERP.HYPERLIQUID,1771149540000,0.022122,0.022144,0.022122,0.022144,34570.0
APEX-USD-PERP.HYPERLIQUID,1771149540000,0.36475,0.36475,0.36475,0.36475,1.0
BRETT-USD-PERP.HYPERLIQUID,1771149540000,0.00838,0.00838,0.00838,0.00838,24083.0
FOGO-USD-PERP.HYPERLIQUID,1771149540000,0.022984,0.022984,0.022984,0.022984,1304.0
GMX-USD-PERP.HYPERLIQUID,1771149540000,6.6495,6.6495,6.6495,6.6495,2.41
ME-USD-PERP.HYPERLIQUID,1771149540000,0.14914,0.14914,0.14914,0.14914,117.5
MOODENG-USD-PERP.HYPERLIQUID,1771149540000,0.060379,0.060379,0.060379,0.060379,306.0
SCR-USD-PERP.HYPERLIQUID,1771149540000,0.05093,0.05093,0.05093,0.05093,294.8
AIXBT-USD-PERP.HYPERLIQUID,1771149540000,0.022122,0.022144,0.022122,0.022144,37099.0
ALGO-USD-PERP.HYPERLIQUID,1771149540000,0.098699,0.098699,0.098699,0.098699,155.0
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.4,1.6958
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,2.78
MANTA-USD-PERP.HYPERLIQUID,1771149540000,0.07813,0.07813,0.07813,0.07813,226.6
PUMP-USD-PERP.HYPERLIQUID,1771149540000,0.002305,0.002305,0.002305,0.002305,39833.0
S-USD-PERP.HYPERLIQUID,1771149540000,0.049992,0.049992,0.049992,0.049992,375.0
BCH-USD-PERP.HYPERLIQUID,1771149540000,560.19,560.19,560.19,560.19,0.108
SAGA-USD-PERP.HYPERLIQUID,1771149540000,0.03356,0.03356,0.03356,0.03356,974.8
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.63,213.07
ZK-USD-PERP.HYPERLIQUID,1771149540000,0.022528,0.022528,0.022528,0.022528,1886.0
VINE-USD-PERP.HYPERLIQUID,1771149540000,0.02031,0.02031,0.02031,0.02031,1362.0
BNB-USD-PERP.HYPERLIQUID,1771149540000,630.15,630.2,630.15,630.2,0.823
JUP-USD-PERP.HYPERLIQUID,1771149540000,0.16708,0.1671,0.16708,0.1671,8837.0
MERL-USD-PERP.HYPERLIQUID,1771149540000,0.063916,0.063916,0.063916,0.063916,273.0
USUAL-USD-PERP.HYPERLIQUID,1771149540000,0.01576,0.01576,0.01576,0.01576,1267.5
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.59,215.52
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70391.0,70390.0,70391.0,0.03018
OM-USD-PERP.HYPERLIQUID,1771149540000,0.06167,0.06167,0.06167,0.06167,1045.2
VVV-USD-PERP.HYPERLIQUID,1771149540000,3.9241,3.9446,3.9241,3.9446,1765.52
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.64,221.77
FARTCOIN-USD-PERP.HYPERLIQUID,1771149540000,0.21173,0.21183,0.21173,0.21183,421.7
KAITO-USD-PERP.HYPERLIQUID,1771149540000,0.32655,0.32655,0.32638,0.32638,164.0
SKR-USD-PERP.HYPERLIQUID,1771149540000,0.02271,0.02271,0.02271,0.02271,879.0
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.28112,0.281,0.2811,65499.0
KAITO-USD-PERP.HYPERLIQUID,1771149540000,0.32655,0.32655,0.32638,0.32638,219.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.64,222.81
GMX-USD-PERP.HYPERLIQUID,1771149540000,6.6495,6.6536,6.6495,6.6536,37.87
INIT-USD-PERP.HYPERLIQUID,1771149540000,0.070956,0.070956,0.070956,0.070956,561.0
PAXG-USD-PERP.HYPERLIQUID,1771149540000,5039.0,5039.0,5039.0,5039.0,0.002
XRP-USD-PERP.HYPERLIQUID,1771149540000,1.5904,1.5906,1.5901,1.5901,170.0
MON-USD-PERP.HYPERLIQUID,1771149540000,0.023553,0.023553,0.023553,0.023553,793.0
OP-USD-PERP.HYPERLIQUID,1771149540000,0.19499,0.19499,0.19499,0.19499,1539.0
XRP-USD-PERP.HYPERLIQUID,1771149540000,1.5904,1.5906,1.5901,1.5902,195.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.64,222.97
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.4,1.8651
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,3.15
ONDO-USD-PERP.HYPERLIQUID,1771149540000,0.28777,0.28777,0.28777,0.28777,102.0
TST-USD-PERP.HYPERLIQUID,1771149540000,0.011704,0.011704,0.011704,0.011704,1367.0
W-USD-PERP.HYPERLIQUID,1771149540000,0.02101,0.02101,0.02101,0.02101,1.1
MEGA-USD-PERP.HYPERLIQUID,1771149540000,0.13665,0.13685,0.13665,0.13685,646.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.62,225.97
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,3.9
MERL-USD-PERP.HYPERLIQUID,1771149540000,0.063916,0.063967,0.063916,0.063967,4701.0
RENDER-USD-PERP.HYPERLIQUID,1771149540000,1.4806,1.4806,1.4806,1.4806,11.6
WCT-USD-PERP.HYPERLIQUID,1771149540000,0.065184,0.065212,0.065184,0.065212,681.0
XMR-USD-PERP.HYPERLIQUID,1771149540000,349.58,349.58,349.58,349.58,1.006
MOODENG-USD-PERP.HYPERLIQUID,1771149540000,0.060379,0.060379,0.060379,0.060379,574.0
RUNE-USD-PERP.HYPERLIQUID,1771149540000,0.4176,0.4176,0.4176,0.4176,0.7
TON-USD-PERP.HYPERLIQUID,1771149540000,1.4812,1.4812,1.4811,1.4811,26.8
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.66,252.22
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70391.0,70390.0,70390.0,0.03787
ENS-USD-PERP.HYPERLIQUID,1771149540000,6.9205,6.9205,6.9186,6.9186,5.48
MOODENG-USD-PERP.HYPERLIQUID,1771149540000,0.060379,0.060379,0.060341,0.060341,2820.0
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.944,89.944,29.44
TRUMP-USD-PERP.HYPERLIQUID,1771149540000,3.5224,3.5224,3.5224,3.5224,8.8
ETHFI-USD-PERP.HYPERLIQUID,1771149540000,0.49634,0.49634,0.49634,0.49634,97.3
FARTCOIN-USD-PERP.HYPERLIQUID,1771149540000,0.21173,0.21191,0.21173,0.21191,531.5
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,4.92
POL-USD-PERP.HYPERLIQUID,1771149540000,0.10978,0.10978,0.10978,0.10978,180.0
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.28113,0.281,0.2811,80168.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.65,256.83
ZK-USD-PERP.HYPERLIQUID,1771149540000,0.022528,0.022528,0.022528,0.022528,2684.0
HYPER-USD-PERP.HYPERLIQUID,1771149540000,0.10557,0.10557,0.10542,0.10542,512.0
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.28113,0.281,0.2811,82248.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.66,258.44
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.5,1.8707
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,5.29
S-USD-PERP.HYPERLIQUID,1771149540000,0.049992,0.049992,0.049992,0.049992,2487.0
UMA-USD-PERP.HYPERLIQUID,1771149540000,0.51871,0.51881,0.51871,0.51881,67.5
CRV-USD-PERP.HYPERLIQUID,1771149540000,0.25987,0.25987,0.25987,0.25987,58.6
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.66,260.05
ZRO-USD-PERP.HYPERLIQUID,1771149540000,1.8745,1.8745,1.8745,1.8745,21.1
BANANA-USD-PERP.HYPERLIQUID,1771149540000,4.8141,4.8141,4.8141,4.8141,86.5
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70391.0,70390.0,70391.0,0.03803
FET-USD-PERP.HYPERLIQUID,1771149540000,0.17845,0.17845,0.17845,0.17845,358.0
LIT-USD-PERP.HYPERLIQUID,1771149540000,1.712,1.712,1.7112,1.7119,576.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.66,262.2
AVNT-USD-PERP.HYPERLIQUID,1771149540000,0.20922,0.20922,0.20922,0.20922,81.0
COMP-USD-PERP.HYPERLIQUID,1771149540000,23.076,23.076,23.076,23.076,3.08
STRK-USD-PERP.HYPERLIQUID,1771149540000,0.05093,0.05093,0.05093,0.05093,539.4
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.66,263.81
AAVE-USD-PERP.HYPERLIQUID,1771149540000,129.26,129.26,129.26,129.26,1.14
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70394.0,1.63881
LINK-USD-PERP.HYPERLIQUID,1771149540000,9.1234,9.1234,9.1234,9.1234,8.8
SKY-USD-PERP.HYPERLIQUID,1771149540000,0.06759,0.06759,0.06759,0.06759,426.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.69,264.04
PEOPLE-USD-PERP.HYPERLIQUID,1771149540000,0.007309,0.007309,0.007309,0.007309,14487.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.66,265.85
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70394.0,1.63897
DOT-USD-PERP.HYPERLIQUID,1771149540000,1.4141,1.4141,1.4141,1.4141,50.0
FET-USD-PERP.HYPERLIQUID,1771149540000,0.17845,0.17845,0.17845,0.17845,716.0
KAITO-USD-PERP.HYPERLIQUID,1771149540000,0.32655,0.32655,0.32638,0.32655,343.0
MON-USD-PERP.HYPERLIQUID,1771149540000,0.023553,0.023553,0.023553,0.023553,1607.0
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.944,89.945,29.57
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70393.0,1.6617
GMX-USD-PERP.HYPERLIQUID,1771149540000,6.6495,6.6536,6.6495,6.6495,40.63
ME-USD-PERP.HYPERLIQUID,1771149540000,0.14914,0.14935,0.14914,0.14935,244.0
TRX-USD-PERP.HYPERLIQUID,1771149540000,0.281,0.28113,0.281,0.28105,89070.0
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70394.0,1.66264
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,6.22
STRK-USD-PERP.HYPERLIQUID,1771149540000,0.05093,0.05093,0.05091,0.05091,1535.4
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.66,268.85
kPEPE-USD-PERP.HYPERLIQUID,1771149540000,0.004801,0.004801,0.004798,0.004798,42243.0
VINE-USD-PERP.HYPERLIQUID,1771149540000,0.02031,0.02031,0.02031,0.02031,2290.0
VVV-USD-PERP.HYPERLIQUID,1771149540000,3.9241,3.9446,3.9241,3.9395,1813.52
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.67,269.52
BIGTIME-USD-PERP.HYPERLIQUID,1771149540000,0.016104,0.016104,0.016104,0.016104,1722.0
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70393.0,1.66281
DOGE-USD-PERP.HYPERLIQUID,1771149540000,0.11456,0.11456,0.11456,0.11456,133.0
ATOM-USD-PERP.HYPERLIQUID,1771149540000,2.1712,2.1712,2.1712,2.1712,20.0
GAS-USD-PERP.HYPERLIQUID,1771149540000,1.7058,1.7058,1.7058,1.7058,10.9
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.935,89.935,31.35
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.65,277.05
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.935,89.935,31.62
BSV-USD-PERP.HYPERLIQUID,1771149540000,17.755,17.755,17.755,17.755,23.65
XRP-USD-PERP.HYPERLIQUID,1771149540000,1.5904,1.5906,1.5899,1.5901,32895.0
ENS-USD-PERP.HYPERLIQUID,1771149540000,6.9205,6.9205,6.9186,6.9186,9.88
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.53,310.65,280.16
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70393.0,1.66357
LIT-USD-PERP.HYPERLIQUID,1771149540000,1.712,1.712,1.7112,1.7119,594.0
SAGA-USD-PERP.HYPERLIQUID,1771149540000,0.03356,0.03356,0.03355,0.03355,1495.8
BSV-USD-PERP.HYPERLIQUID,1771149540000,17.755,17.755,17.754,17.754,40.74
COMP-USD-PERP.HYPERLIQUID,1771149540000,23.076,23.191,23.076,23.191,6.68
PENGU-USD-PERP.HYPERLIQUID,1771149540000,0.007613,0.007613,0.007613,0.007613,3770.0
SNX-USD-PERP.HYPERLIQUID,1771149540000,0.30665,0.30693,0.30665,0.30693,370.3
BABY-USD-PERP.HYPERLIQUID,1771149540000,0.014014,0.014014,0.014014,0.014014,1124.0
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70393.0,1.66457
SOL-USD-PERP.HYPERLIQUID,1771149540000,89.949,89.949,89.935,89.936,31.74
JTO-USD-PERP.HYPERLIQUID,1771149540000,0.2808,0.2808,0.2808,0.2808,105.0
STX-USD-PERP.HYPERLIQUID,1771149540000,0.275,0.275,0.275,0.275,117.1
ZRO-USD-PERP.HYPERLIQUID,1771149540000,1.8745,1.8755,1.8745,1.8755,29.4
BERA-USD-PERP.HYPERLIQUID,1771149540000,0.66633,0.66633,0.6661,0.6661,2312.4
ENA-USD-PERP.HYPERLIQUID,1771149540000,0.12731,0.12741,0.12731,0.12741,1218.0
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,6.59
LINK-USD-PERP.HYPERLIQUID,1771149540000,9.1234,9.1234,9.1218,9.1218,23.8
MNT-USD-PERP.HYPERLIQUID,1771149540000,0.67259,0.67261,0.67259,0.6726,2664.9
REZ-USD-PERP.HYPERLIQUID,1771149540000,0.003089,0.003095,0.003089,0.003095,15576.0
SUPER-USD-PERP.HYPERLIQUID,1771149540000,0.13115,0.13115,0.13115,0.13115,117.0
XRP-USD-PERP.HYPERLIQUID,1771149540000,1.5904,1.5906,1.5899,1.5899,33442.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.42,310.42,284.67
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70393.0,1.68118
LAYER-USD-PERP.HYPERLIQUID,1771149540000,0.09297,0.09297,0.09297,0.09297,195.0
XPL-USD-PERP.HYPERLIQUID,1771149540000,0.10124,0.10124,0.10124,0.10124,168.0
ZETA-USD-PERP.HYPERLIQUID,1771149540000,0.05768,0.05768,0.05768,0.05768,307.7
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70393.0,1.68418
ETH-USD-PERP.HYPERLIQUID,1771149540000,2067.4,2067.5,2067.4,2067.5,1.8763
GMT-USD-PERP.HYPERLIQUID,1771149540000,0.012961,0.012961,0.012961,0.012961,1231.0
HYPE-USD-PERP.HYPERLIQUID,1771149540000,31.127,31.13,31.127,31.13,6.96
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.41,310.41,287.67
ACE-USD-PERP.HYPERLIQUID,1771149540000,0.1797,0.1797,0.1797,0.1797,11382.1
APEX-USD-PERP.HYPERLIQUID,1771149540000,0.36475,0.36475,0.36469,0.36469,2.0
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70393.0,1.68643
DOGE-USD-PERP.HYPERLIQUID,1771149540000,0.11456,0.11456,0.11452,0.11452,286.0
ETC-USD-PERP.HYPERLIQUID,1771149540000,9.0424,9.0424,9.0407,9.0407,163.88
JUP-USD-PERP.HYPERLIQUID,1771149540000,0.16708,0.1671,0.16703,0.16703,10633.0
MON-USD-PERP.HYPERLIQUID,1771149540000,0.023553,0.023561,0.023553,0.023561,2382.0
MOVE-USD-PERP.HYPERLIQUID,1771149540000,0.025342,0.025342,0.025307,0.025307,7253.0
PUMP-USD-PERP.HYPERLIQUID,1771149540000,0.002305,0.002305,0.002304,0.002304,44292.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.41,310.42,307.67
kSHIB-USD-PERP.HYPERLIQUID,1771149540000,0.006851,0.006851,0.006851,0.006851,39763.0
2Z-USD-PERP.HYPERLIQUID,1771149540000,0.080517,0.080517,0.080517,0.080517,239.0
ASTER-USD-PERP.HYPERLIQUID,1771149540000,0.7354,0.7354,0.73538,0.73538,278.0
BTC-USD-PERP.HYPERLIQUID,1771149540000,70390.0,70394.0,70390.0,70393.0,1.6866
VINE-USD-PERP.HYPERLIQUID,1771149540000,0.02031,0.02031,0.02031,0.02031,3200.0
FTT-USD-PERP.HYPERLIQUID,1771149540000,0.35826,0.35826,0.35826,0.35826,1.3
KAITO-USD-PERP.HYPERLIQUID,1771149540000,0.32655,0.32655,0.32638,0.32655,390.0
ZEC-USD-PERP.HYPERLIQUID,1771149540000,310.67,310.8,310.4,310.41,312.28
ASTER-USD-PERP.HYPERLIQUID,1771149540000,0.7354,0.73575,0.73538,0.73575,301.0
